2.19899	4.06412	19.5484	0.350848	35.2981	0.61656	10.9635	715.924	1.39623	40.9728
1.07156	8.643	9.16998	1.26043	23.5765	0.0907261	3.55383	810.629	0.815487	35.4847
6.45124	3.31585	22.3774	7.91395	30.9186	0.110605	8.78662	640.457	0.810755	48.3588
1.32533	0.00142758	5.17443	3.66768	11.3221	0.00609967	6.08878	444.782	0.331069	28.3573
1.99616	10.8696	4.6767	0.147782	0.607339	0.0159433	3.83217	242.458	0	2.92664
2.16149	4.95064	9.94416	1.89565	0.00289714	0.161865	1.00144	338.045	0.305106	1.90764
4.97291	4.16015	4.42504	0.298189	1.60655	0.0464461	6.16671	240.459	0.0258413	7.31899
2.14699	3.79583	3.79529	0.72413	1.62786	0.0669767	2.81902	339.367	0.0408318	4.37421
7.83338	0.0273875	11.3156	0.751766	0.526324	0.154173	0.613936	441.105	0.755072	2.94816
17.0035	4.35421	12.4086	2.69227	1.34967	0	0.945018	631.956	0.169466	4.41986
16.6041	0.0737721	11.6712	1.33	0.736578	0	3.28237	403.828	0.314609	5.44904
15.4773	1.44526	14.7698	0.141187	1.37843	0.000698053	0.0469849	605.16	2.4502	2.30578
0.846972	160.145	0.161089	3.81099	0.000279384	0.368415	4.26679	13.3592	0.268636	20.7813
3.03016	163.099	0.0440144	4.28082	0.131262	0.51797	0.802777	16.8042	1.05597	21.3679
2.34459	104.621	3.29675	0.250952	0.913203	0	0.472757	44.0662	1.18956	11.8507
4.24999	106.3	3.93263	0.250594	1.81009	0	0.181963	65.1773	1.77327	16.9878
0.497337	140.006	0.0184726	3.21864	0.109346	0.604712	1.71319	10.5175	0.220319	13.2002
1.94292	165.264	0.0315677	3.45653	0.608226	0.589408	5.92164	11.8869	0.279634	23.9578
0.43691	103.085	0.193153	3.60039	0.277956	0.382244	5.35579	4.99959	0.418927	0.507828
0.556106	115.564	0.0147629	6.61728	0.912565	0.950674	3.0234	4.77528	0.265818	2.2285
0.129182	117.543	0.59949	1.65364	0.0410991	0.183497	1.65541	11.5193	0.63185	4.33912
0	117.398	0.395377	2.21451	0.0640227	0.298258	0.5712	10.7182	0.318156	4.33183
0.0810632	100.624	0.678425	0.652254	0.0846653	0.126446	4.79409	6.79031	0.217985	0.538926
0.0934935	130.59	0.00189767	7.63751	0.22207	0.992723	0	15.7912	0.558977	9.86961
5.67721	260.287	22.6866	102.4	2.40873	12.9365	256.551	0.258021	1.00943	84.3006
6.65757	196.318	15.9381	47.8922	1.87777	3.59521	309.201	2.08093	2.47665	49.5317
11.7496	227.469	40.2772	149.798	6.29824	18.6248	309.571	1.46692	1.79045	76.1701
0	334.328	18.6112	116.859	1.53417	10.425	184.769	3.52364	0.437753	141.479
0.215145	327.873	17.5166	93.6774	0	17.0377	181.758	1.06329	2.50514	129.485
20.6922	164.789	31.8304	110.84	2.61258	20.3185	176.879	0.0636037	10.2133	41.3658
0.0237586	281.066	9.02031	59.9314	0.0676151	6.00282	202.509	9.18739	0.882988	127.206
13.5633	432.056	3.23471	76.101	0.0196007	6.11501	116.797	22.681	2.85992	213.78
39.0634	134.679	55.3509	168.61	5.21408	24.4761	360.886	0	10.5792	38.743
