-1.48131	-2.01517	-4.42039	-0.587585	-5.94073	-0.783655	-3.31047	26.7553	1.17955	-6.40056
-1.03355	-2.93948	-3.02738	-1.12083	-4.85514	-0.298166	-1.88423	28.4701	0.901051	-5.95655
-2.53967	-1.82093	-4.72986	-2.81312	-5.56025	-0.332586	-2.96433	25.3059	0.90043	-6.95394
-1.1504	-0.0278791	-2.27413	-1.91449	-3.36452	-0.0721176	-2.46723	21.0887	0.57373	-5.32493
1.41213	3.29668	2.16195	-0.381687	-0.778446	0.12301	-1.95712	15.5702	0	-1.7102
1.46924	2.22459	3.15272	-1.3757	0.0422431	0.400637	-0.999348	18.385	-0.549918	-1.3803
2.22954	2.03944	2.1031	-0.544804	-1.26714	0.214117	-2.48312	15.5059	-0.157073	-2.70513
1.46387	1.94758	1.94711	-0.848163	-1.27473	0.254815	-1.67774	18.4209	-0.192228	-2.09056
2.79814	0.160807	3.36316	-0.865371	-0.724286	0.391023	-0.781858	21.0014	-0.867491	-1.71636
4.12303	-2.08655	3.52206	1.64054	-1.1615	0	-0.971765	25.1374	-0.41092	-2.10216
4.0744	-0.271588	3.41587	1.15323	-0.858204	0	-1.81179	20.0944	-0.560899	-2.33428
3.9333	-1.20117	3.8423	-0.370488	-1.17294	0.0157576	-0.207778	24.5987	-1.56426	-1.51737
-0.918887	12.6546	0.398845	1.95134	-0.00999665	-0.605802	2.06502	3.65464	0.515719	4.55831
-1.74002	12.7709	0.206357	2.06838	0.360263	-0.718969	0.894777	4.09894	1.02658	4.62227
-1.53012	10.2283	1.81481	0.497197	0.954415	0	-0.685056	6.63776	1.08942	3.44201
-2.06034	10.31	1.98196	0.495109	1.34414	0	-0.420561	8.07267	1.33015	4.12106
-0.703908	11.8323	0.13108	1.79337	0.328576	-0.777006	1.30813	3.24273	0.467253	3.63291
-1.39275	12.8553	0.171802	1.85814	0.778467	-0.766689	2.43285	3.44731	0.525823	4.89431
0.6605	10.153	0.438904	1.89724	-0.526787	-0.618031	-2.3142	2.23578	0.646757	0.712215
0.744964	10.7499	0.118227	2.57209	-0.954831	-0.974777	-1.7385	2.18498	0.514429	1.49245
-0.358288	10.8416	0.773749	1.28551	-0.201286	-0.427845	-1.2863	3.39377	0.794341	2.08284
0	10.8349	0.628174	1.48771	-0.25164	-0.54566	-0.755069	3.27362	0.563179	2.08105
0.283708	10.031	0.823274	0.807145	-0.290223	-0.355138	-2.18946	2.60562	0.466205	0.733721
-0.30357	11.4275	-0.0334206	2.76329	-0.470179	-0.996014	0	3.9735	0.746598	3.14134
2.37974	16.133	-4.76128	10.1182	-1.54879	-3.59592	16.0173	0.500183	-0.997249	9.18068
2.57684	14.0108	-3.99004	6.91875	-1.36578	-1.89371	17.5842	-1.43903	-1.5678	7.03661
3.42519	15.0816	-6.3446	12.2381	-2.50721	-4.31491	17.5948	1.20719	-1.33147	8.72653
0	18.2842	-4.31239	10.8092	-1.23453	-3.2278	13.5929	1.87492	0.651109	11.8938
0.447705	18.1068	-4.18314	9.67748	0	-4.12681	13.4816	1.02684	-1.57708	11.3783
4.5468	12.8365	-5.64004	10.5269	-1.61291	-4.50697	13.2994	0.235837	-3.19325	6.4304
0.122028	16.7645	-3.0009	7.74009	-0.24128	-2.44833	14.2304	3.02935	-0.930251	11.2777
-3.68055	20.7855	-1.79499	8.72238	-0.117726	-2.47134	10.8069	4.76133	1.68646	14.6205
6.24805	11.6045	-7.43787	12.9839	-2.28069	-4.94663	18.9971	0	-3.2495	6.22298
5.1542	11.8234	-6.49373	11.2215	-1.67136	-4.4677	17.128	1.5351	-2.34792	6.22662
3.82079	5.1594	-0.39222	-2.06568	0.817234	0.174466	11.8167	-0.811221	-4.56405	-1.63219
4.22142	5.56086	-0.375643	-1.51709	0.166542	0	11.9794	-1.09662	-4.35147	-1.44855
3.61749	4.94858	-0.431126	-0.305041	-0.207287	-0.130545	6.31546	-0.626734	-2.71015	-2.99291
3.71582	3.42753	-0.100447	-0.710256	-0.100514	-0.129274	6.09196	-0.389654	-3.48861	-2.92365
4.17	3.92685	0.535984	-1.20287	-0.720071	0.158978	6.27695	-0.719248	-3.39107	-2.53167
3.88998	3.84603	-0.741895	0.201428	0	-0.94114	6.55381	-0.480882	-3.92292	-2.77993
4.83166	2.33934	-1.10846	0.99856	-0.494397	-1.1159	8.84193	-0.862103	-4.39657	-3.0745
3.57333	2.99944	0	-1.1926	-0.26311	0.493814	8.34539	-0.967666	-3.06469	-3.24071
3.79703	3.22869	-0.10253	-0.801774	-0.42777	0	7.35365	-0.770063	-3.63056	-2.81397
3.96674	2.93519	-0.44638	0	-0.703678	0.137011	8.2941	-1.07812	-3.13499	-3.3832
4.5298	5.87887	-1.42137	0.783067	-0.652748	-1.26557	7.57163	-1.20995	-3.76153	-2.30887
3.60143	5.54599	-0.195894	-0.316998	-0.455623	-0.566735	4.27941	-0.846667	-2.80457	-3.07774
3.88163	5.10979	-0.680306	0	0	-0.829846	7.19356	-0.696898	-3.67218	-2.65822
4.2515	6.1638	-0.856078	0	0.237857	-1.36455	7.94888	-0.505727	-4.18826	-1.94363
-1.19571	-0.985	0.589964	4.04493	-1.39975	-0.265493	-0.743412	-0.548566	0.121645	-1.54468
-0.88003	-1.25588	0.579771	3.71618	-1.2554	0	-0.957587	-0.22548	-0.102208	-1.40047
0.470174	3.59229	1.2393	0.463464	-0.340207	0.313521	-3.30609	0.180809	-0.231913	-2.67698
0.677656	4.52652	1.47541	-0.412328	-0.0887841	0.256492	-3.6018	0.291278	-0.37032	-2.80299
-1.45089	-1.38674	0.532504	3.2629	-1.16814	-0.468659	0.612122	-0.0360469	-0.516833	-0.662835
-0.976542	-1.91252	0.33483	3.24163	-1.15124	-0.572932	-0.15762	0	-0.716971	-1.15132
-0.859124	-1.62727	-0.0597372	3.31016	-0.632485	-0.535963	-0.336961	0.146937	-1.34754	-1.17019
-0.305337	-0.453375	1.09517	1.32642	-0.534464	0.100845	2.33772	-0.279102	-1.21461	-1.3139
-0.907151	0.172355	1.36087	1.12984	-0.69596	0.555916	2.79939	-0.359009	-0.578241	-0.694968
-0.875314	-0.847462	1.70461	0.968676	-0.578939	0.0568353	3.09674	-0.359084	-0.944129	-0.575448
-1.01472	-0.790466	1.13236	2.06824	-0.372854	-0.659476	2.6432	-0.236146	-1.27033	-0.59455
-0.7411	1.06143	1.46489	0.766596	-0.30598	0.220125	1.39596	-0.41792	-1.20252	-1.4131
-0.933506	0	1.04424	0.422238	0.4154	0.0863066	2.76636	0.121934	-1.35084	-0.996964
-1.40446	-1.54729	1.72862	1.71403	-0.307354	-0.281929	4.5993	-0.447041	-2.56237	0.0352476
-2.20822	-1.87309	1.05631	3.45722	-1.47635	-0.95747	1.85876	0	-0.260652	0.393741
-4.5416	-2.57614	1.76788	1.41086	0	1.32297	5.65922	0.384513	0.544946	1.4581
-2.79421	-1.63787	1.65141	1.9188	-0.28056	0.8451	4.81156	0.185505	-0.490924	0
