0	3.2431	87.8131	5.75265	52.0622	0	10.9416	135.568	0	88.1152
8.84714	96.2173	0	9.21688	24.7874	7.51324	0	180.574	5.52316	0
0	224.347	33.7214	0	1.92742	1.20358	0	0	0.460315	12.3296
4.56568	0	49.5367	0	0	6.30008	0.81016	0	0	18.8385
0	185.125	27.0691	241.889	31.9977	0	0	0	9.48985	45.5472
0	0	7.83704	10.2646	0	2.33471	8.99576	0	1.51395	18.2149
0	0	0	0	0	0.0536109	0	0	0	0.0557005
0	34.5307	0	51.8526	5.0435	0	0	0	3.63336	10.5587
0.424983	89.7448	0	85.8512	85.9957	0	3.60943	14.8961	0	52.0946
45.8189	512.032	0	8.11587	326.58	3.31512	0	497.885	5.56942	0
1.09949	3.96416	0.46362	1.9999	0	0	0	1.01062	0	0
37.267	29.104	35.8495	0	0	7.62916	2.94605	0	0	119.981
0.495003	0	0	0.753358	0.360479	0.0372102	0.133771	0	0.0645969	0.00716129
1.53039	0	2.83482	0	0.079916	0	0.0728776	0	0.0826528	1.04456
3.50129	0	28.3376	0	0	3.85671	0	0	3.3119	0
2.25646	0	0	30.9117	167.219	1.13435	6.76236	0	0	18.0076
0	148.156	0	406.178	322.984	11.0801	50.4301	80.3906	165.647	0
8.70847	0	0	0	15.2314	7.19757	6.74652	0	1.06182	37.0307
32.0381	0	7.64121	0	0.440765	0	24.7273	0	0	7.95262
0	52.5805	4.41442	21.9516	1.41665	0	3.31485	39.2467	0	13.208
0.624746	0	0	0	0	0	0.214269	0	0.0260785	0
0	8.36574	34.4582	0.533674	21.8378	0	0	0	0.634281	0
65.6997	3.13298	0	0	117.194	0	77.4435	0	20.0131	26.2305
0	0	0	109.555	114.271	0	0	5.99209	0	0
0	66.0515	0	78.8738	20.2723	8.73029	0	0	0.683422	0
0.0562118	0	1.6794	0.832984	0.200636	0.118762	0	0	0	0.144367
0.0130347	2.77467	11.6656	0.915847	0	0	0	9.3494	0	4.20264
0.128852	0	0	0	0.0423961	0	0	0	0.0951574	0.698843
17.2839	226.641	425.338	65.7737	2.23618	19.9648	0	125.779	0.0780213	6.2379
0	0	0	0	0.961992	0	0.253651	0	0.153443	0.024645
30.8506	25.8963	1.98929	51.923	48.8903	0.913283	0	0	0	19.0754
0	0.543883	0	0	0	0	0	0	0	0
0.0478561	0.241754	0	0	0	0	0.0233481	0	0	0
32.9771	12.6507	0	39.3068	36.8551	2.79813	0.433405	3.56165	0	20.878
5.56678	25.0652	0	109.635	25.4297	0	0.337491	8.64522	0.858773	0
123.197	95.8669	20.6514	167.928	55.5238	23.0537	0	17.0994	6.50432	33.6607
0	5.11591	4.35909	0	0	0	0.296888	0	0.536799	0.107958
30.151	1.28589	3.24982	106.343	30.7027	0	0.995853	37.0843	5.68249	0
11.8256	64.4721	168.89	9.13497	0	14.6159	7.88466	0	39.9979	5.26004
8.98396	114.652	191.301	57.9465	13.1378	3.20502	0	0	1.74495	13.1909
71.4891	0	88.3121	135.862	207.946	14.2965	0	0	10.8432	175.338
11.8109	2.69805	12.385	1.69688	0	1.10361	0	0	0	4.37155
0	2.78644	0	18.6467	0.2852	0	0.388669	1.29947	0	2.26022
