0	0.00514683	0	0	0	0	0	0	0	0
0	0	0.00514588	0	0.118941	0	0	0	0	0
0	0	0	0	0.0391784	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0.0741654	0	0	0	0	0	0	0	0	0.00638245
0	0	0	0	0	0.0239179	0	0	0	0
0	0	0	0	0	0.0459362	0	0	0	0
0	0	0	0	0	0.0141262	0.018196	0	0.0279341	0
0	0	0	0	0	0.00300403	0	0.0612286	0	0
0	0	0.024775	0	0	0	0	0	0	0
0	0	0	0	0	0	0.0178324	0	0.0325617	0
0	0	0	0	0	0.00635864	0	0.0291476	0	0
0	0	0	0	0	0	0	0	0.00889516	0
0	0	0	0	0.0223883	0	0	0	0	0
0	0.00353149	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0.00529392	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.000667289	0	0	0	0
0	0	0	0	0	0.00322407	0	0	0	0
0	0	0	0	0.0261845	0	0	0	0	0
0	0	0.0418569	0	0	0	0	0	0	0
0	0	0	0	0	0.215706	0	0.0597647	0	0
0	0	0	0	0	0.0213219	0	0	0	0
0	0	0	0	0.0422439	0	0	0	0	0
0	0	0	0	0	0	0.122472	0	0	0
0	0	0	0	0	0	0.0370123	0.0193562	0.0142648	0.00239665
0	0	0	0	0	0	0	0.0237615	0.029299	0
0	0	0	0	0	0	0	0	0.00959384	0
0	0.0142666	0	0	0	0	0.0162119	0	0.0249827	0
0	0	0	0	0	0.0459362	0	0	0	0
0	0	0	0	0	0.0163258	0	0	0	0
0	0	0	0	0	0.0484742	0.0436706	0	0	0
0	0	0.0180814	0	0	0.0155124	0	0	0	0
0.0120938	0	0	0	0	0	0	0	0	0
0	0	0.0215939	0	0	0	0	0.0591335	0	0
0	0	0.0435373	0	0	0.0127428	0	0	0.0299577	0
0	0	0	0	0.00520775	0	0	0.0684783	0	0
0	0	0	0	0	0	0	0	0	0
0.216024	0	0	0	0	0	0	0	0	0
0	0.0304213	0	0.00800992	0	0	0	0	0	0
0	0	0	0	0.0483918	0	0	0.0327555	0	0
0	0	0	0.00620238	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.00959384	0
0	0	0	0	0	0	0.00676798	0	0.00919691	0
0	0	0	0	0	0.0716548	0	0	0	0
