0.00981442	0.00205219	0.0224186	0.0208674	0	0
0.00168763	0.00103337	0.267557	0.0337613	0.00528868	0.156518
0.0203328	0.0816115	0.690951	0.00182342	0.0756776	0.550963
0.331337	0.0287543	0.547357	0	0.00112424	0.142525
0.109618	0.00572117	1.19267	0.00733931	0.226239	0.00670161
0	0.0419253	0.113446	0.00704697	0.08072	0
0.0110857	0.0152967	0.141133	0.0713031	0.116964	0.0206459
0.0249444	0.0538212	0.0875021	0.0236427	0.0216147	0.116049
0.00842558	0.0234353	0.475703	0.0410128	0.129659	0.00257938
0.0155493	0.6464	0.937899	0	0.0187	0.0821374
0.00522923	0.421967	0.104248	0.0582328	0.00500576	0.00915534
0.372193	0.0227125	0.121098	0.000648004	0.0167592	0.0682498
0.0152218	0.0399828	0.00370566	0.0117922	0.148184	0.0370662
0.0701502	0.416026	0.615236	0.291013	0.383835	0
0.000563948	0.000484292	0.209876	0.0449469	0.00184877	0.0595316
0.0825849	0.0010051	0.250407	0.00858541	0.00065374	0.065776
0.00670728	0.0157488	0.179381	0.00210481	0.0206983	0.32005
0.0150233	0.00793256	0.211419	0.0114613	0.042534	0.0188416
0	0.0269555	0.019578	0.00107196	0	0.037861
0.00274598	0.0387883	0.00753625	0.0547201	0.0711576	0.162632
0.000515359	0.00038584	0.00845291	0.00742922	0	0.0289521
0.0518044	0.113059	2.99526	0.00896103	0.27247	0.216263
0.0101657	0	0.127801	0.154429	0.0171831	0.0311253
0.0196224	0.589227	0.191335	0.122786	0.136277	0.00240028
0.00758383	0.00574447	0.101261	0.0640791	0.718465	0.656382
0	0.121087	3.1328	0.00525255	0.00179433	0.413458
0.129264	0.00802054	0.27316	5.84883e-05	0.0682221	0.000293864
0.0839589	0.0193675	0.151076	0.00338925	0.187962	0.316569
0.110899	0.012481	0.839403	0.000513005	0.124714	0.008825
0.000243644	0.00828785	0.0542051	0.0172312	0.00502352	0.000103315
0.0212075	0.0206024	0.3119	0.00702836	0.00174854	0.0310195
0.099654	0.424717	1.65042	0.0495692	0.0256945	0.133111
0.0075481	0.0800042	0.0752127	0.060573	0.0874421	0.0459553
0.0270948	0.0592114	0.193001	0.0760382	0.0667774	0.0142561
0.000214339	0.0268445	0.012004	0.0485459	0.0408796	0.0344533
0.2462	0.195513	0.323948	0.0836556	0.333531	0.88703
0	0.10591	0.0672559	0.0256244	0.119999	0.0367599
0.0264835	0.117757	0.5565	0	0.0773018	0.0256683
0	0.019482	0.177263	0.0173762	0.0103088	0.000582071
0.0387537	0.011937	0.216827	0.00260832	0.00833652	0.0140099
0.00145153	1.31261	0.131017	0.330923	0.502048	0.0932726
0.00300502	0.0419796	0.0530441	0.0283505	0.0405527	0.107696
