0.0984168	-0.0419633	-0.149287	0.144422	0	0
-0.0384484	0.0268904	-0.517312	0.183556	0.0704022	-0.396028
-0.141443	0.284607	-0.831485	0.0401236	0.2743	-0.743379
-0.575597	0.166517	0.739698	0	0.0243249	0.377568
-0.33011	-0.0668636	1.09231	0.0826394	0.474768	0.0762384
0	0.203881	0.336401	0.0832701	0.284122	0
0.104381	-0.121917	0.375344	0.267062	0.341753	-0.142959
-0.156875	0.2305	-0.294683	0.153146	0.145011	-0.34061
-0.090338	0.151223	-0.689841	0.202275	-0.359761	0.0475381
0.12349	0.80413	-0.96891	0	0.135015	-0.286384
0.0708818	0.649692	-0.322358	0.241278	0.0680115	-0.0943182
-0.609904	-0.1456	0.34587	0.0191975	-0.124975	0.25987
0.122705	0.199103	0.0574542	0.108115	0.384866	-0.192227
-0.263971	0.644465	-0.784111	0.539688	-0.61969	0
0.0212798	0.0173832	-0.458223	0.212017	0.0403492	-0.244075
-0.287146	-0.0248943	-0.500377	0.0918566	-0.0196324	-0.256404
0.0804761	-0.123621	0.423276	-0.044161	-0.142636	0.566538
-0.121453	0.0857337	0.459507	0.10628	0.205205	0.136152
0	-0.162739	0.138394	0.0305664	0	0.194502
-0.0507057	-0.196029	0.0842658	0.23392	-0.266369	0.403724
0.0204017	-0.0149294	0.0907719	0.0857849	0	0.17018
-0.226557	-0.334785	1.73182	-0.0929605	0.521538	0.46515
-0.0998011	0	-0.357475	0.393252	-0.130008	-0.175987
0.139037	-0.76773	-0.436967	0.35052	-0.368797	0.0452502
-0.0853675	-0.0708763	-0.3173	0.252989	-0.848053	0.811438
0	0.347548	-1.77127	-0.0717257	-0.0396713	-0.644216
-0.359241	0.0847794	0.522202	0.0017201	0.260779	0.0100169
-0.289399	0.136814	-0.388086	-0.0565691	0.433295	-0.563343
-0.332206	-0.10577	0.916176	-0.0172078	0.35196	0.0895263
0.0115463	-0.0887768	-0.232039	0.13092	-0.0695925	-0.00534289
-0.145081	0.142249	-0.558592	0.0832025	0.0381276	-0.175795
